Timestamp,GHI_Wm2,AOD_Dust,Tamb_C,Tcell_C,PlantCapacity_kWp,Pout_kW
01/17/2023 12:00,15.2,0.335,10.18,10.65,300.0,4.13
01/17/2023 13:00,117.11,0.217,8.29,11.95,300.0,32.53
01/17/2023 14:00,227.99,0.219,12.29,19.41,300.0,62.18
01/17/2023 15:00,293.34,0.432,13.43,22.6,300.0,68.64
01/17/2023 16:00,372.94,0.331,11.89,23.54,300.0,95.25
01/17/2023 17:00,423.9,0.291,14.57,27.82,300.0,111.85
01/17/2023 18:00,451.19,0.172,16.0,30.1,300.0,120.01
01/17/2023 19:00,412.09,0.308,16.23,29.11,300.0,106.06
01/17/2023 20:00,0.0,0.214,13.59,13.59,300.0,0.0
01/17/2023 21:00,0.0,0.479,16.19,16.19,300.0,0.0
01/17/2023 22:00,0.0,0.2,16.44,16.44,300.0,0.0
01/17/2023 23:00,0.0,0.437,17.06,17.06,300.0,2.47
01/18/2023 00:00,0.0,0.398,12.74,12.74,300.0,1.76
01/18/2023 01:00,0.0,0.446,11.72,11.72,300.0,0.0
01/18/2023 02:00,0.0,0.577,10.93,10.93,300.0,0.58
01/18/2023 03:00,0.0,0.277,10.38,10.38,300.0,2.4
01/18/2023 04:00,0.0,0.431,8.89,8.89,300.0,2.71
01/18/2023 05:00,0.0,0.486,8.61,8.61,300.0,0.0
01/18/2023 06:00,0.0,0.419,5.22,5.22,300.0,0.0
01/18/2023 07:00,3.96,0.225,7.01,7.13,300.0,0.0
01/18/2023 08:00,21.78,0.241,5.13,5.81,300.0,7.77
01/18/2023 09:00,26.55,0.565,6.2,7.03,300.0,10.64
01/18/2023 10:00,0.0,0.314,9.47,9.47,300.0,0.0
01/18/2023 11:00,27.07,0.481,5.61,6.45,300.0,5.65
01/18/2023 12:00,1.84,0.2,8.32,8.38,300.0,5.33
01/18/2023 13:00,96.42,0.267,8.04,11.05,300.0,27.55
01/18/2023 14:00,206.73,0.315,11.47,17.93,300.0,52.02
01/18/2023 15:00,279.56,0.427,14.11,22.84,300.0,68.1
01/18/2023 16:00,360.89,0.273,14.0,25.27,300.0,96.39
01/18/2023 17:00,415.17,0.293,14.6,27.58,300.0,106.35
01/18/2023 18:00,453.3,0.305,17.56,31.73,300.0,115.24
01/18/2023 19:00,456.75,0.259,16.57,30.84,300.0,114.36
01/18/2023 20:00,0.0,0.301,17.47,17.47,300.0,0.0
01/18/2023 21:00,0.0,0.231,17.14,17.14,300.0,0.0
01/18/2023 22:00,0.0,0.32,11.26,11.26,300.0,0.0
01/18/2023 23:00,0.0,0.352,14.66,14.66,300.0,0.67
01/19/2023 00:00,0.0,0.35,12.21,12.21,300.0,1.27
01/19/2023 01:00,0.0,0.182,11.38,11.38,300.0,4.93
01/19/2023 02:00,0.0,0.174,13.54,13.54,300.0,0.0
01/19/2023 03:00,0.0,0.378,9.47,9.47,300.0,0.0
01/19/2023 04:00,0.0,0.269,11.66,11.66,300.0,0.0
01/19/2023 05:00,0.0,0.224,5.68,5.68,300.0,2.16
01/19/2023 06:00,0.0,0.737,5.37,5.37,300.0,2.27
01/19/2023 07:00,8.56,0.197,7.64,7.91,300.0,1.59
01/19/2023 08:00,0.0,0.263,5.81,5.81,300.0,4.13
01/19/2023 09:00,6.57,0.213,6.96,7.16,300.0,0.48
01/19/2023 10:00,7.24,0.412,6.83,7.05,300.0,3.95
01/19/2023 11:00,26.41,0.493,7.58,8.4,300.0,9.51
01/19/2023 12:00,0.0,0.235,8.37,8.37,300.0,0.0
01/19/2023 13:00,84.28,0.246,10.3,12.93,300.0,24.59
01/19/2023 14:00,241.23,0.204,12.29,19.83,300.0,61.26
01/19/2023 15:00,304.33,0.285,15.04,24.55,300.0,80.97
01/19/2023 16:00,403.14,0.286,13.52,26.12,300.0,102.19
01/19/2023 17:00,432.45,0.234,14.27,27.78,300.0,115.3
01/19/2023 18:00,437.14,0.418,14.87,28.53,300.0,106.43
01/19/2023 19:00,431.75,0.314,18.36,31.85,300.0,109.93
01/19/2023 20:00,0.0,0.321,17.36,17.36,300.0,1.78
01/19/2023 21:00,0.0,0.221,13.31,13.31,300.0,0.11
01/19/2023 22:00,0.0,0.496,12.74,12.74,300.0,0.0
01/19/2023 23:00,0.0,0.705,13.62,13.62,300.0,0.0
01/20/2023 00:00,0.0,0.286,14.26,14.26,300.0,0.0
01/20/2023 01:00,0.0,0.333,12.66,12.66,300.0,0.0
01/20/2023 02:00,0.0,0.206,12.18,12.18,300.0,0.0
01/20/2023 03:00,0.0,0.413,9.86,9.86,300.0,0.0
01/20/2023 04:00,0.0,0.306,11.01,11.01,300.0,0.0
01/20/2023 05:00,0.0,0.246,9.03,9.03,300.0,0.0
01/20/2023 06:00,0.0,0.311,7.2,7.2,300.0,0.0
01/20/2023 07:00,0.0,0.313,8.3,8.3,300.0,0.0
01/20/2023 08:00,0.0,0.185,3.94,3.94,300.0,0.72
01/20/2023 09:00,0.0,0.568,6.46,6.46,300.0,0.0
01/20/2023 10:00,0.0,0.295,7.29,7.29,300.0,0.47
01/20/2023 11:00,38.74,0.278,8.78,9.99,300.0,10.48
01/20/2023 12:00,22.12,0.213,6.34,7.03,300.0,4.04
01/20/2023 13:00,95.25,0.297,9.73,12.7,300.0,24.99
01/20/2023 14:00,228.14,0.202,12.01,19.14,300.0,65.43
01/20/2023 15:00,304.66,0.255,13.42,22.94,300.0,79.2
01/20/2023 16:00,377.42,0.321,15.69,27.49,300.0,95.66
01/20/2023 17:00,431.0,0.474,16.09,29.56,300.0,100.86
01/20/2023 18:00,454.75,0.176,15.65,29.86,300.0,120.86
01/20/2023 19:00,420.51,0.231,17.25,30.4,300.0,112.02
01/20/2023 20:00,0.0,0.204,16.11,16.11,300.0,0.81
01/20/2023 21:00,0.0,0.628,16.46,16.46,300.0,0.0
01/20/2023 22:00,0.0,0.218,16.93,16.93,300.0,4.73
01/20/2023 23:00,0.0,0.233,14.88,14.88,300.0,2.03
01/21/2023 00:00,0.0,0.297,14.54,14.54,300.0,0.0
01/21/2023 01:00,0.0,0.204,14.24,14.24,300.0,0.0
01/21/2023 02:00,0.0,0.27,12.57,12.57,300.0,4.93
01/21/2023 03:00,0.0,0.827,12.06,12.06,300.0,0.0
01/21/2023 04:00,0.0,0.197,12.49,12.49,300.0,0.13
01/21/2023 05:00,0.0,0.182,9.02,9.02,300.0,2.46
01/21/2023 06:00,0.0,0.189,6.48,6.48,300.0,1.3
01/21/2023 07:00,8.61,0.309,7.44,7.71,300.0,3.96
01/21/2023 08:00,0.0,0.496,7.21,7.21,300.0,1.48
01/21/2023 09:00,13.31,0.267,7.59,8.01,300.0,3.78
01/21/2023 10:00,21.71,0.293,9.41,10.09,300.0,4.38
01/21/2023 11:00,7.33,0.236,5.44,5.67,300.0,2.98
01/21/2023 12:00,0.0,0.265,11.27,11.27,300.0,0.0
01/21/2023 13:00,124.27,0.479,12.98,16.87,300.0,29.33
01/21/2023 14:00,216.35,0.307,12.35,19.11,300.0,59.96
01/21/2023 15:00,333.41,0.622,13.68,24.1,300.0,72.81
01/21/2023 16:00,348.8,0.39,13.64,24.54,300.0,89.69
01/21/2023 17:00,423.18,0.381,15.05,28.27,300.0,104.1
01/21/2023 18:00,405.24,0.372,16.88,29.54,300.0,98.8
01/21/2023 19:00,399.99,0.379,17.28,29.78,300.0,93.76
01/21/2023 20:00,0.0,0.44,17.58,17.58,300.0,4.24
01/21/2023 21:00,0.0,0.225,17.27,17.27,300.0,0.0
01/21/2023 22:00,0.0,0.242,17.18,17.18,300.0,0.0
01/21/2023 23:00,0.0,0.389,16.22,16.22,300.0,1.98
01/22/2023 00:00,0.0,0.551,12.56,12.56,300.0,0.0
01/22/2023 01:00,0.0,0.258,14.14,14.14,300.0,0.0
01/22/2023 02:00,0.0,0.23,14.38,14.38,300.0,1.86
01/22/2023 03:00,0.0,0.196,10.26,10.26,300.0,0.0
01/22/2023 04:00,0.0,0.191,11.34,11.34,300.0,0.0
01/22/2023 05:00,0.0,0.309,6.68,6.68,300.0,0.0
01/22/2023 06:00,0.0,0.219,7.22,7.22,300.0,1.7
01/22/2023 07:00,0.0,0.536,5.8,5.8,300.0,4.48
01/22/2023 08:00,1.99,0.202,8.66,8.72,300.0,0.09
01/22/2023 09:00,0.0,0.269,9.22,9.22,300.0,0.92
01/22/2023 10:00,15.82,0.379,7.11,7.61,300.0,9.7
01/22/2023 11:00,6.89,0.239,9.81,10.03,300.0,1.95
01/22/2023 12:00,13.37,0.253,11.57,11.99,300.0,4.65
01/22/2023 13:00,102.14,0.773,10.25,13.44,300.0,19.31
01/22/2023 14:00,241.86,0.196,11.79,19.35,300.0,71.19
01/22/2023 15:00,349.23,0.309,13.99,24.9,300.0,88.38
01/22/2023 16:00,368.42,0.242,12.83,24.34,300.0,98.75
01/22/2023 17:00,414.8,0.206,15.29,28.26,300.0,111.29
01/22/2023 18:00,474.53,0.593,19.14,33.97,300.0,102.25
01/22/2023 19:00,428.73,0.328,15.67,29.07,300.0,106.55
01/22/2023 20:00,0.0,0.219,17.87,17.87,300.0,0.48
01/22/2023 21:00,0.0,0.28,17.21,17.21,300.0,3.51
01/22/2023 22:00,0.0,0.39,15.68,15.68,300.0,4.56
01/22/2023 23:00,0.0,0.257,15.46,15.46,300.0,0.0
01/23/2023 00:00,0.0,0.257,16.82,16.82,300.0,0.0
01/23/2023 01:00,0.0,0.297,13.81,13.81,300.0,0.0
01/23/2023 02:00,0.0,0.228,12.75,12.75,300.0,5.37
01/23/2023 03:00,0.0,0.184,12.8,12.8,300.0,0.26
01/23/2023 04:00,0.0,0.544,8.75,8.75,300.0,2.23
01/23/2023 05:00,0.0,0.189,6.58,6.58,300.0,1.39
01/23/2023 06:00,0.0,0.318,10.01,10.01,300.0,4.42
01/23/2023 07:00,12.75,0.199,7.06,7.46,300.0,3.21
01/23/2023 08:00,0.0,0.199,8.03,8.03,300.0,0.0
01/23/2023 09:00,22.96,0.284,5.72,6.43,300.0,10.14
01/23/2023 10:00,0.0,0.217,7.94,7.94,300.0,1.81
01/23/2023 11:00,0.0,0.456,6.51,6.51,300.0,0.91
01/23/2023 12:00,0.0,0.221,9.28,9.28,300.0,3.07
01/23/2023 13:00,100.11,0.493,9.42,12.55,300.0,25.68
01/23/2023 14:00,230.28,0.451,10.37,17.57,300.0,59.92
01/23/2023 15:00,315.07,0.625,12.53,22.37,300.0,70.4
01/23/2023 16:00,385.21,0.322,10.75,22.79,300.0,101.08
01/23/2023 17:00,432.11,0.541,13.48,26.99,300.0,99.18
01/23/2023 18:00,454.72,0.212,17.19,31.4,300.0,118.93
01/23/2023 19:00,415.12,0.451,17.04,30.01,300.0,97.0
01/23/2023 20:00,0.0,0.23,15.08,15.08,300.0,0.0
01/23/2023 21:00,0.0,0.484,17.34,17.34,300.0,0.53
01/23/2023 22:00,0.0,0.362,14.7,14.7,300.0,0.0
01/23/2023 23:00,0.0,0.301,16.31,16.31,300.0,0.87
01/24/2023 00:00,0.0,0.337,14.11,14.11,300.0,0.8
01/24/2023 01:00,0.0,0.328,12.59,12.59,300.0,0.41
01/24/2023 02:00,0.0,0.224,11.65,11.65,300.0,0.45
01/24/2023 03:00,0.0,0.33,14.33,14.33,300.0,0.0
01/24/2023 04:00,0.0,0.631,8.15,8.15,300.0,0.0
01/24/2023 05:00,0.0,0.318,8.59,8.59,300.0,0.0
01/24/2023 06:00,0.0,0.204,8.63,8.63,300.0,0.0
01/24/2023 07:00,0.0,0.467,5.51,5.51,300.0,0.0
01/24/2023 08:00,0.0,0.228,4.39,4.39,300.0,0.2
01/24/2023 09:00,6.69,0.375,6.05,6.26,300.0,0.36
01/24/2023 10:00,1.02,0.194,8.59,8.63,300.0,0.0
01/24/2023 11:00,0.0,0.241,7.74,7.74,300.0,4.5
01/24/2023 12:00,18.0,0.187,8.94,9.5,300.0,4.76
01/24/2023 13:00,132.18,0.308,11.86,15.99,300.0,38.13
01/24/2023 14:00,223.59,0.288,10.58,17.56,300.0,58.76
01/24/2023 15:00,307.65,0.294,12.95,22.56,300.0,83.87
01/24/2023 16:00,403.76,0.428,12.01,24.63,300.0,95.66
01/24/2023 17:00,441.86,0.255,15.8,29.61,300.0,114.93
01/24/2023 18:00,424.59,0.232,16.46,29.73,300.0,109.12
01/24/2023 19:00,436.74,0.191,17.81,31.46,300.0,121.25
01/24/2023 20:00,0.0,0.301,15.07,15.07,300.0,0.0
01/24/2023 21:00,0.0,0.407,16.33,16.33,300.0,1.66
01/24/2023 22:00,0.0,0.535,14.2,14.2,300.0,0.9
01/24/2023 23:00,0.0,0.199,14.95,14.95,300.0,0.0
01/25/2023 00:00,0.0,0.207,16.61,16.61,300.0,1.04
01/25/2023 01:00,0.0,0.229,12.7,12.7,300.0,2.72
01/25/2023 02:00,0.0,0.514,9.84,9.84,300.0,1.34
01/25/2023 03:00,0.0,0.258,9.57,9.57,300.0,0.32
01/25/2023 04:00,0.0,0.337,6.97,6.97,300.0,1.04
01/25/2023 05:00,0.0,0.228,6.41,6.41,300.0,3.83
01/25/2023 06:00,0.0,0.348,8.56,8.56,300.0,0.0
01/25/2023 07:00,0.0,0.188,4.89,4.89,300.0,0.0
01/25/2023 08:00,14.29,0.302,7.35,7.8,300.0,1.75
01/25/2023 09:00,39.95,0.206,7.09,8.34,300.0,9.49
01/25/2023 10:00,0.0,0.605,6.76,6.76,300.0,0.0
01/25/2023 11:00,0.0,0.224,8.69,8.69,300.0,0.0
01/25/2023 12:00,4.71,0.202,7.98,8.13,300.0,1.32
01/25/2023 13:00,150.38,0.47,11.85,16.55,300.0,37.38
01/25/2023 14:00,203.82,0.202,10.84,17.21,300.0,57.47
01/25/2023 15:00,327.8,0.245,12.6,22.84,300.0,86.31
01/25/2023 16:00,431.8,0.606,13.63,27.12,300.0,96.89
01/25/2023 17:00,407.95,0.278,16.45,29.2,300.0,105.78
01/25/2023 18:00,430.92,0.427,17.03,30.5,300.0,105.28
01/25/2023 19:00,432.51,0.201,12.78,26.3,300.0,118.46
01/25/2023 20:00,0.0,0.238,17.27,17.27,300.0,0.0
01/25/2023 21:00,0.0,0.456,14.1,14.1,300.0,2.61
01/25/2023 22:00,0.0,0.211,15.7,15.7,300.0,0.55
01/25/2023 23:00,0.0,0.214,15.26,15.26,300.0,1.6
01/26/2023 00:00,0.0,0.214,13.96,13.96,300.0,1.44
01/26/2023 01:00,0.0,0.966,14.03,14.03,300.0,0.0
01/26/2023 02:00,0.0,0.335,13.07,13.07,300.0,0.21
01/26/2023 03:00,0.0,0.226,9.53,9.53,300.0,0.0
01/26/2023 04:00,0.0,0.385,8.27,8.27,300.0,0.0
01/26/2023 05:00,0.0,0.261,8.4,8.4,300.0,0.0
01/26/2023 06:00,15.26,0.203,5.34,5.82,300.0,3.07
01/26/2023 07:00,8.96,0.488,6.44,6.72,300.0,2.66
01/26/2023 08:00,0.0,0.415,9.01,9.01,300.0,2.17
01/26/2023 09:00,10.76,0.403,4.9,5.23,300.0,4.44
01/26/2023 10:00,0.0,0.223,7.15,7.15,300.0,0.0
01/26/2023 11:00,4.71,0.38,7.56,7.71,300.0,0.0
01/26/2023 12:00,0.0,0.259,12.49,12.49,300.0,0.0
01/26/2023 13:00,127.88,0.31,9.89,13.88,300.0,32.37
01/26/2023 14:00,213.66,0.576,11.27,17.94,300.0,45.19
01/26/2023 15:00,299.33,0.5,11.73,21.09,300.0,67.95
01/26/2023 16:00,412.29,0.304,14.5,27.38,300.0,108.02
01/26/2023 17:00,448.76,0.275,15.93,29.95,300.0,118.73
01/26/2023 18:00,447.31,0.354,14.99,28.97,300.0,112.16
01/26/2023 19:00,472.96,0.437,18.3,33.08,300.0,110.25
01/26/2023 20:00,0.0,0.379,17.39,17.39,300.0,0.0
01/26/2023 21:00,0.0,0.263,18.09,18.09,300.0,0.0
01/26/2023 22:00,0.0,0.202,15.82,15.82,300.0,1.22
01/26/2023 23:00,0.0,0.285,15.89,15.89,300.0,1.66
01/27/2023 00:00,0.0,0.196,14.27,14.27,300.0,1.38
01/27/2023 01:00,0.0,0.215,15.57,15.57,300.0,2.42
01/27/2023 02:00,0.0,0.392,12.26,12.26,300.0,3.89
01/27/2023 03:00,0.0,0.305,10.81,10.81,300.0,0.0
01/27/2023 04:00,0.0,0.305,8.9,8.9,300.0,5.61
01/27/2023 05:00,0.0,0.3,7.78,7.78,300.0,0.0
01/27/2023 06:00,32.22,0.319,8.12,9.12,300.0,7.21
01/27/2023 07:00,50.99,0.365,8.49,10.08,300.0,13.91
01/27/2023 08:00,0.0,0.448,6.06,6.06,300.0,1.1
01/27/2023 09:00,0.0,0.468,7.45,7.45,300.0,0.0
01/27/2023 10:00,0.0,0.259,8.04,8.04,300.0,0.0
01/27/2023 11:00,0.0,0.236,9.09,9.09,300.0,4.41
01/27/2023 12:00,0.0,0.539,7.03,7.03,300.0,0.0
01/27/2023 13:00,97.49,0.228,9.41,12.46,300.0,25.38
01/27/2023 14:00,242.95,0.777,10.04,17.63,300.0,54.27
01/27/2023 15:00,337.68,0.559,13.43,23.99,300.0,78.61
01/27/2023 16:00,370.84,0.264,13.24,24.83,300.0,99.79
01/27/2023 17:00,460.93,0.421,14.88,29.29,300.0,110.53
01/27/2023 18:00,503.77,0.587,14.63,30.37,300.0,107.52
01/27/2023 19:00,450.39,0.201,16.32,30.39,300.0,119.78
01/27/2023 20:00,0.0,0.336,15.4,15.4,300.0,0.0
01/27/2023 21:00,0.0,0.438,18.06,18.06,300.0,0.48
01/27/2023 22:00,0.0,0.445,17.14,17.14,300.0,1.31
01/27/2023 23:00,0.0,0.206,15.85,15.85,300.0,2.15
01/28/2023 00:00,0.0,0.345,14.24,14.24,300.0,0.0
01/28/2023 01:00,0.0,0.214,10.43,10.43,300.0,1.5
01/28/2023 02:00,0.0,0.39,11.51,11.51,300.0,0.0
01/28/2023 03:00,0.0,0.211,9.76,9.76,300.0,1.93
01/28/2023 04:00,0.0,0.289,10.07,10.07,300.0,1.35
01/28/2023 05:00,0.0,0.285,9.59,9.59,300.0,0.0
01/28/2023 06:00,11.75,0.248,8.35,8.72,300.0,4.38
01/28/2023 07:00,6.39,0.255,9.26,9.46,300.0,3.97
01/28/2023 08:00,0.0,0.221,6.34,6.34,300.0,0.16
01/28/2023 09:00,3.55,0.254,6.45,6.56,300.0,0.0
01/28/2023 10:00,24.25,0.481,9.42,10.18,300.0,6.42
01/28/2023 11:00,0.0,0.902,8.91,8.91,300.0,1.1
01/28/2023 12:00,0.0,0.23,9.33,9.33,300.0,0.0
01/28/2023 13:00,120.24,1.074,13.67,17.43,300.0,19.71
01/28/2023 14:00,214.91,0.744,13.06,19.78,300.0,46.43
01/28/2023 15:00,322.6,0.381,13.21,23.29,300.0,82.19
01/28/2023 16:00,401.86,0.397,13.67,26.23,300.0,102.67
01/28/2023 17:00,415.92,0.202,17.72,30.72,300.0,111.59
01/28/2023 18:00,433.6,0.315,16.84,30.39,300.0,106.36
01/28/2023 19:00,459.68,0.291,17.06,31.43,300.0,120.28
01/28/2023 20:00,0.0,0.251,18.21,18.21,300.0,2.11
01/28/2023 21:00,0.0,0.598,18.35,18.35,300.0,0.0
01/28/2023 22:00,0.0,0.345,17.35,17.35,300.0,0.0
01/28/2023 23:00,0.0,0.882,17.06,17.06,300.0,0.0
01/29/2023 00:00,0.0,0.216,15.48,15.48,300.0,1.68
01/29/2023 01:00,0.0,0.359,14.43,14.43,300.0,0.0
01/29/2023 02:00,0.0,0.262,11.21,11.21,300.0,0.0
01/29/2023 03:00,0.0,0.482,13.73,13.73,300.0,1.56
01/29/2023 04:00,0.0,0.236,7.96,7.96,300.0,0.0
01/29/2023 05:00,0.0,0.523,9.23,9.23,300.0,1.49
01/29/2023 06:00,7.75,0.55,5.97,6.21,300.0,3.63
01/29/2023 07:00,0.0,0.45,7.33,7.33,300.0,0.0
01/29/2023 08:00,16.34,0.452,6.45,6.96,300.0,1.89
01/29/2023 09:00,12.5,0.254,7.68,8.07,300.0,1.8
01/29/2023 10:00,25.03,0.3,8.49,9.27,300.0,1.53
01/29/2023 11:00,0.0,0.252,7.34,7.34,300.0,0.0
01/29/2023 12:00,0.0,0.324,9.76,9.76,300.0,0.44
01/29/2023 13:00,111.85,0.29,13.1,16.6,300.0,27.56
01/29/2023 14:00,250.4,0.285,10.34,18.16,300.0,68.87
01/29/2023 15:00,361.72,0.217,12.32,23.62,300.0,98.12
01/29/2023 16:00,397.14,0.695,16.1,28.51,300.0,83.53
01/29/2023 17:00,444.69,0.212,15.96,29.85,300.0,116.9
01/29/2023 18:00,475.46,0.209,16.86,31.72,300.0,126.56
01/29/2023 19:00,448.27,0.199,18.67,32.68,300.0,120.59
01/29/2023 20:00,0.0,0.353,16.11,16.11,300.0,0.0
01/29/2023 21:00,0.0,0.778,16.36,16.36,300.0,1.52
01/29/2023 22:00,0.0,0.216,15.67,15.67,300.0,1.54
01/29/2023 23:00,0.0,0.213,15.32,15.32,300.0,0.84
01/30/2023 00:00,0.0,0.31,16.93,16.93,300.0,3.35
01/30/2023 01:00,0.0,0.326,11.16,11.16,300.0,0.0
01/30/2023 02:00,0.0,0.746,10.63,10.63,300.0,0.0
01/30/2023 03:00,0.0,0.211,9.07,9.07,300.0,0.0
01/30/2023 04:00,0.0,0.418,12.02,12.02,300.0,1.45
01/30/2023 05:00,0.0,0.274,7.96,7.96,300.0,0.0
01/30/2023 06:00,0.0,0.279,7.6,7.6,300.0,0.0
01/30/2023 07:00,0.0,0.497,5.17,5.17,300.0,3.33
01/30/2023 08:00,20.98,0.253,7.02,7.68,300.0,9.55
01/30/2023 09:00,0.0,0.358,8.89,8.89,300.0,0.0
01/30/2023 10:00,0.0,0.207,8.47,8.47,300.0,0.0
01/30/2023 11:00,11.17,0.211,8.72,9.07,300.0,6.94
01/30/2023 12:00,0.0,0.456,7.57,7.57,300.0,0.94
01/30/2023 13:00,135.24,0.23,10.63,14.86,300.0,38.48
01/30/2023 14:00,235.98,0.395,12.64,20.01,300.0,59.49
01/30/2023 15:00,348.15,0.251,12.22,23.1,300.0,91.23
01/30/2023 16:00,388.5,0.606,15.9,28.04,300.0,84.25
01/30/2023 17:00,456.17,0.392,17.28,31.54,300.0,110.95
01/30/2023 18:00,468.29,0.337,15.95,30.59,300.0,115.2
01/30/2023 19:00,432.09,0.406,18.34,31.84,300.0,103.83
01/30/2023 20:00,0.0,0.818,17.25,17.25,300.0,0.03
01/30/2023 21:00,0.0,0.269,18.97,18.97,300.0,0.0
01/30/2023 22:00,0.0,0.499,19.8,19.8,300.0,3.24
01/30/2023 23:00,0.0,0.342,14.31,14.31,300.0,1.19
01/31/2023 00:00,0.0,0.205,16.18,16.18,300.0,0.66
01/31/2023 01:00,0.0,0.389,15.78,15.78,300.0,1.11
01/31/2023 02:00,0.0,0.273,11.07,11.07,300.0,0.0
01/31/2023 03:00,0.0,0.216,10.37,10.37,300.0,0.0
01/31/2023 04:00,0.0,0.228,9.15,9.15,300.0,0.0
01/31/2023 05:00,0.0,0.207,8.8,8.8,300.0,0.25
01/31/2023 06:00,5.65,0.575,7.67,7.84,300.0,2.01
01/31/2023 07:00,15.35,0.252,7.4,7.88,300.0,4.62
01/31/2023 08:00,0.0,0.548,8.79,8.79,300.0,2.36
01/31/2023 09:00,0.0,0.403,4.86,4.86,300.0,0.0
01/31/2023 10:00,8.96,0.222,6.74,7.02,300.0,0.98
01/31/2023 11:00,1.17,0.262,10.0,10.04,300.0,1.15
01/31/2023 12:00,10.97,0.298,10.86,11.2,300.0,3.52
01/31/2023 13:00,119.42,0.29,9.65,13.38,300.0,29.81
01/31/2023 14:00,243.52,0.299,13.37,20.98,300.0,66.33
01/31/2023 15:00,339.68,0.35,15.81,26.43,300.0,88.14
01/31/2023 16:00,427.7,0.636,14.96,28.32,300.0,93.0
01/31/2023 17:00,475.83,0.259,14.55,29.42,300.0,120.2
01/31/2023 18:00,443.51,0.25,18.17,32.03,300.0,114.43
01/31/2023 19:00,414.75,0.207,19.94,32.91,300.0,109.34
01/31/2023 20:00,0.0,0.309,16.2,16.2,300.0,0.0
01/31/2023 21:00,0.0,0.358,17.42,17.42,300.0,2.69
01/31/2023 22:00,0.0,0.257,18.5,18.5,300.0,0.0
01/31/2023 23:00,0.0,0.226,16.24,16.24,300.0,4.21
02/01/2023 00:00,0.0,0.314,12.52,12.52,300.0,1.57
02/01/2023 01:00,0.0,0.261,14.61,14.61,300.0,0.55
02/01/2023 02:00,0.0,0.332,11.18,11.18,300.0,1.84
02/01/2023 03:00,0.0,0.663,9.45,9.45,300.0,3.06
02/01/2023 04:00,0.0,0.561,7.55,7.55,300.0,1.8
02/01/2023 05:00,0.0,0.405,10.9,10.9,300.0,0.0
02/01/2023 06:00,0.23,0.404,7.06,7.07,300.0,0.0
02/01/2023 07:00,0.0,0.581,8.32,8.32,300.0,0.0
02/01/2023 08:00,0.0,0.252,8.51,8.51,300.0,0.0
02/01/2023 09:00,40.98,0.398,8.06,9.34,300.0,11.06
02/01/2023 10:00,35.7,0.457,8.76,9.88,300.0,8.27
02/01/2023 11:00,22.72,0.333,9.68,10.39,300.0,5.44
02/01/2023 12:00,0.0,0.211,10.35,10.35,300.0,2.06
02/01/2023 13:00,141.17,0.283,10.21,14.62,300.0,38.08
02/01/2023 14:00,252.48,0.557,11.37,19.26,300.0,62.44
02/01/2023 15:00,347.82,0.491,13.78,24.65,300.0,80.61
02/01/2023 16:00,440.14,0.383,14.96,28.71,300.0,105.47
02/01/2023 17:00,475.75,0.222,16.83,31.69,300.0,121.81
02/01/2023 18:00,494.18,0.322,18.63,34.07,300.0,123.08
02/01/2023 19:00,475.78,0.319,17.99,32.86,300.0,120.2
02/01/2023 20:00,0.0,0.214,16.43,16.43,300.0,0.0
02/01/2023 21:00,0.0,0.269,14.2,14.2,300.0,0.0
02/01/2023 22:00,0.0,0.334,15.82,15.82,300.0,3.06
02/01/2023 23:00,0.0,0.362,14.16,14.16,300.0,0.0
02/02/2023 00:00,0.0,0.419,14.17,14.17,300.0,2.02
02/02/2023 01:00,0.0,0.248,14.42,14.42,300.0,0.0
02/02/2023 02:00,0.0,0.371,12.89,12.89,300.0,0.79
02/02/2023 03:00,0.0,0.28,14.26,14.26,300.0,2.15
02/02/2023 04:00,0.0,0.224,10.99,10.99,300.0,0.95
02/02/2023 05:00,0.0,0.309,12.09,12.09,300.0,0.0
02/02/2023 06:00,0.24,0.379,9.51,9.51,300.0,2.86
02/02/2023 07:00,4.06,0.284,9.56,9.69,300.0,1.7
02/02/2023 08:00,0.0,0.397,7.23,7.23,300.0,7.37
02/02/2023 09:00,7.94,0.359,6.32,6.57,300.0,0.0
02/02/2023 10:00,1.21,0.258,7.76,7.8,300.0,0.0
02/02/2023 11:00,0.0,0.22,9.21,9.21,300.0,1.99
02/02/2023 12:00,0.0,0.361,9.32,9.32,300.0,0.0
02/02/2023 13:00,123.39,0.349,9.97,13.82,300.0,34.08
02/02/2023 14:00,277.4,0.241,13.39,22.06,300.0,72.45
02/02/2023 15:00,359.35,0.231,12.55,23.78,300.0,96.63
02/02/2023 16:00,418.44,0.263,12.96,26.04,300.0,110.55
02/02/2023 17:00,471.43,0.354,14.62,29.35,300.0,115.33
02/02/2023 18:00,483.79,0.242,16.74,31.86,300.0,125.56
02/02/2023 19:00,462.39,0.427,16.11,30.56,300.0,106.83
02/02/2023 20:00,0.0,0.441,17.42,17.42,300.0,0.79
02/02/2023 21:00,0.0,0.248,18.49,18.49,300.0,2.89
02/02/2023 22:00,0.0,0.227,17.96,17.96,300.0,0.0
02/02/2023 23:00,0.0,0.237,15.31,15.31,300.0,0.0
02/03/2023 00:00,0.0,0.759,13.43,13.43,300.0,2.38
02/03/2023 01:00,0.0,0.245,13.31,13.31,300.0,0.0
